Artist,Tour,Date,City,Venue,Song,Position
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Because the Night,20
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,She's the One,21
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Wrecking Ball,22
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,The Rising,23
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Badlands,24
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Thunder Road,25
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Born in the U.S.A.,26
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Born to Run,27
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Bobby Jean,28
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Dancing in the Dark,29
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Tenth Avenue Freeze-Out,30
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,Twist and Shout,31
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/12/2024,Helsinki,Olympiastadion,I'll See You in My Dreams,32
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Into the Fire,1
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Lonesome Day,2
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,My Love Will Not Let You Down,3
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Prove It All Night,4
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,No Surrender,5
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,The Promised Land,6
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Hungry Heart,7
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Reason to Believe,8
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Youngstown,9
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Long Walk Home,10
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Working on the Highway,11
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Darlington County,12
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,The E Street Shuffle,13
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Nightshift,14
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,My Hometown,15
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,The River,16
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Last Man Standing,17
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Backstreets,18
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Because the Night,19
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,She's the One,20
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Wrecking Ball,21
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,The Rising,22
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Badlands,23
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Thunder Road,24
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Land of Hope and Dreams,25
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Born to Run,26
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Bobby Jean,27
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Dancing in the Dark,28
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Tenth Avenue Freeze-Out,29
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,Twist and Shout,30
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/15/2024,Solna,Strawberry Arena,I'll See You in My Dreams,31
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Seeds,1
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,My Love Will Not Let You Down,2
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,No Surrender,3
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Ghosts,4
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Letter to You,5
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,The Promised Land,6
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Hungry Heart,7
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Waitin' on a Sunny Day,8
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Atlantic City,9
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Youngstown,10
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Long Walk Home,11
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,The E Street Shuffle,12
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Nightshift,13
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Racing in the Street,14
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,The River,15
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Last Man Standing,16
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Backstreets,17
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Because the Night,18
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,She's the One,19
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,I'm on Fire,20
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Wrecking Ball,21
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,The Rising,22
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Badlands,23
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Thunder Road,24
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Born in the U.S.A.,25
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Born to Run,26
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Glory Days,27
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Dancing in the Dark,28
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Tenth Avenue Freeze-Out,29
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,Twist and Shout,30
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/18/2024,Solna,Strawberry Arena,I'll See You in My Dreams,31
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Waitin' on a Sunny Day,1
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Lonesome Day,2
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,My Love Will Not Let You Down,3
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,No Surrender,4
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Ghosts,5
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Letter to You,6
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,The Promised Land,7
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Hungry Heart,8
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Working on the Highway,9
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Atlantic City,10
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Youngstown,11
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Long Walk Home,12
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,The E Street Shuffle,13
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Nightshift,14
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,My Hometown,15
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,The River,16
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Last Man Standing,17
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Backstreets,18
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Because the Night,19
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,She's the One,20
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Wrecking Ball,21
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,The Rising,22
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Badlands,23
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Thunder Road,24
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Born in the U.S.A.,25
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Born to Run,26
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Bobby Jean,27
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Dancing in the Dark,28
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Tenth Avenue Freeze-Out,29
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,Twist and Shout,30
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/21/2024,Bergen,Dokken,I'll See You in My Dreams,31
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Lonesome Day,1
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Seeds,2
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,My Love Will Not Let You Down,3
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,No Surrender,4
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Ghosts,5
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Letter to You,6
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,The Promised Land,7
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Hungry Heart,8
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Spirit in the Night,9
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Reason to Believe,10
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Atlantic City,11
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Youngstown,12
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Long Walk Home,13
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,The E Street Shuffle,14
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Nightshift,15
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Racing in the Street,16
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Last Man Standing,17
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Backstreets,18
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Because the Night,19
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,She's the One,20
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Wrecking Ball,21
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,The Rising,22
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Badlands,23
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Thunder Road,24
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Land of Hope and Dreams,25
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Born to Run,26
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Bobby Jean,27
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Dancing in the Dark,28
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Tenth Avenue Freeze-Out,29
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,Twist and Shout,30
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/25/2024,London,Wembley Stadium,I'll See You in My Dreams,31
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Lonesome Day,1
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Candy's Room,2
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Adam Raised a Cain,3
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Death to My Hometown,4
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,The Promised Land,5
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Hungry Heart,6
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Darlington County,7
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Tougher Than the Rest,8
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Darkness on the Edge of Town,9
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Youngstown,10
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Long Walk Home,11
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,The E Street Shuffle,12
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Nightshift,13
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Mary's Place,14
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,The River,15
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Last Man Standing,16
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Backstreets,17
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Because the Night,18
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,She's the One,19
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Wrecking Ball,20
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,The Rising,21
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Badlands,22
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Thunder Road,23
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Born in the U.S.A.,24
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Born to Run,25
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Bobby Jean,26
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Dancing in the Dark,27
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Tenth Avenue Freeze-Out,28
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,Twist and Shout,29
Bruce Springsteen,Springsteen & E Street Band 2024 World Tour,7/27/2024,London,Wembley Stadium,I'll See You in My Dreams,30
